transaction_id,transaction_date,branch_name,product_category,product_name,quantity,price,total_amount,payment_method,customer_age,customer_gender,loyalty_member,satisfaction_score,is_weekend,transaction_year,transaction_month,transaction_day,transaction_hour,day_of_week
TXN-10948,2024-03-25 11:41:35,Financial District,Bakery & Pastry,Chocolate Muffin,2,3.8,7.6,Credit Card,22.0,Male,0,4.0,0,2024,3,25,11,Monday
TXN-10949,2024-03-25 16:02:40,University Campus,Bakery & Pastry,Butter Croissant,1,3.5,3.5,Credit Card,58.0,Male,0,3.0,0,2024,3,25,16,Monday
TXN-10950,2024-03-25 16:03:56,Downtown,Sandwiches & Wraps,Veggie Wrap,1,6.8,6.8,Mobile Pay,61.0,Male,0,4.0,0,2024,3,25,16,Monday
TXN-10951,2024-03-25 19:07:14,Suburban Mall,Sandwiches & Wraps,Turkey & Cheese Sandwich,2,7.5,15.0,Credit Card,40.0,Male,0,4.0,0,2024,3,25,19,Monday
TXN-10952,2024-03-25 19:35:41,Airport Terminal,Hot Coffee,Espresso,1,3.0,3.0,Credit Card,57.0,Female,1,4.0,0,2024,3,25,19,Monday
TXN-10953,2024-03-26 01:12:20,Suburban Mall,Tea & Beverages,Chai Latte,1,4.5,4.5,Credit Card,54.0,Female,1,5.0,0,2024,3,26,1,Tuesday
TXN-10954,2024-03-26 01:29:29,Airport Terminal,Cold Coffee,Cold Brew,1,4.8,4.8,Cash,28.0,Male,1,4.0,0,2024,3,26,1,Tuesday
TXN-10955,2024-03-26 02:16:47,Downtown,Hot Coffee,Caffè Latte,1,4.75,4.75,Mobile Pay,43.0,Male,1,2.0,0,2024,3,26,2,Tuesday
TXN-10956,2024-03-26 03:15:40,Financial District,Bakery & Pastry,Chocolate Muffin,1,3.8,3.8,Credit Card,30.0,Male,0,5.0,0,2024,3,26,3,Tuesday
TXN-10957,2024-03-26 05:39:46,Downtown,Hot Coffee,Cappuccino,1,4.5,4.5,Mobile Pay,31.0,Female,0,4.0,0,2024,3,26,5,Tuesday
TXN-10958,2024-03-26 06:34:24,Suburban Mall,Sandwiches & Wraps,Turkey & Cheese Sandwich,1,7.5,7.5,Mobile Pay,25.0,Female,0,5.0,0,2024,3,26,6,Tuesday
TXN-10959,2024-03-26 07:03:54,Airport Terminal,Tea & Beverages,Chai Latte,1,4.5,4.5,Mobile Pay,42.0,Female,1,4.0,0,2024,3,26,7,Tuesday
TXN-10960,2024-03-26 08:29:52,Downtown,Bakery & Pastry,Almond Croissant,1,4.25,4.25,Mobile Pay,35.0,Female,0,2.0,0,2024,3,26,8,Tuesday
TXN-10961,2024-03-26 11:23:54,Suburban Mall,Bakery & Pastry,Almond Croissant,3,4.25,12.75,Credit Card,68.0,Female,1,4.0,0,2024,3,26,11,Tuesday
TXN-10962,2024-03-26 14:15:50,Downtown,Hot Coffee,Cappuccino,2,4.5,9.0,Credit Card,61.0,Female,0,4.0,0,2024,3,26,14,Tuesday
TXN-10963,2024-03-26 16:54:12,Suburban Mall,Bakery & Pastry,Butter Croissant,2,3.5,7.0,Mobile Pay,61.0,Female,1,3.0,0,2024,3,26,16,Tuesday
TXN-10964,2024-03-26 19:10:23,Financial District,Tea & Beverages,Chai Latte,1,4.5,4.5,Mobile Pay,35.0,Female,1,4.0,0,2024,3,26,19,Tuesday
TXN-10965,2024-03-26 19:21:58,Airport Terminal,Hot Coffee,Caffè Latte,1,4.75,4.75,Mobile Pay,27.0,Female,1,4.0,0,2024,3,26,19,Tuesday
TXN-10966,2024-03-26 21:43:32,Suburban Mall,Tea & Beverages,Chai Latte,1,4.5,4.5,Mobile Pay,24.0,Prefer not to say,0,4.0,0,2024,3,26,21,Tuesday
TXN-10967,2024-03-26 23:47:25,Financial District,Hot Coffee,Cappuccino,1,4.5,4.5,Cash,67.0,Male,1,4.0,0,2024,3,26,23,Tuesday
TXN-10968,2024-03-27 00:48:16,Downtown,Sandwiches & Wraps,Veggie Wrap,4,6.8,27.2,Credit Card,61.0,Female,1,4.0,0,2024,3,27,0,Wednesday
TXN-10969,2024-03-27 00:52:13,Downtown,Hot Coffee,Espresso,1,3.0,3.0,Cash,31.0,Male,0,3.0,0,2024,3,27,0,Wednesday
TXN-10970,2024-03-27 05:20:07,Downtown,Bakery & Pastry,Chocolate Muffin,1,3.8,3.8,Mobile Pay,32.0,Male,0,4.0,0,2024,3,27,5,Wednesday
TXN-10971,2024-03-27 09:42:53,Downtown,Cold Coffee,Iced Latte,1,5.0,5.0,Cash,33.0,Male,1,3.0,0,2024,3,27,9,Wednesday
TXN-10972,2024-03-27 09:53:47,University Campus,Cold Coffee,Iced Americano,1,3.75,3.75,Credit Card,19.0,Female,0,2.0,0,2024,3,27,9,Wednesday
TXN-10973,2024-03-27 10:10:48,Suburban Mall,Cold Coffee,Cold Brew,1,4.8,4.8,Credit Card,47.0,Female,1,4.0,0,2024,3,27,10,Wednesday
TXN-10974,2024-03-27 10:40:10,Financial District,Cold Coffee,Frappuccino,1,5.5,5.5,Credit Card,43.0,Male,1,4.0,0,2024,3,27,10,Wednesday
TXN-10975,2024-03-27 10:49:04,Downtown,Bakery & Pastry,Almond Croissant,1,4.25,4.25,Mobile Pay,35.0,Female,0,4.0,0,2024,3,27,10,Wednesday
TXN-10976,2024-03-27 12:05:15,University Campus,Sandwiches & Wraps,Avocado Toast,2,8.25,16.5,Mobile Pay,48.0,Male,0,5.0,0,2024,3,27,12,Wednesday
TXN-10977,2024-03-27 12:14:07,Suburban Mall,Hot Coffee,Caffè Latte,1,4.75,4.75,Mobile Pay,61.0,Male,0,4.0,0,2024,3,27,12,Wednesday
TXN-10978,2024-03-27 13:43:41,Downtown,Cold Coffee,Frappuccino,3,5.5,16.5,Credit Card,65.0,Prefer not to say,0,4.0,0,2024,3,27,13,Wednesday
TXN-10979,2024-03-27 14:37:38,Suburban Mall,Tea & Beverages,Chai Latte,2,4.5,9.0,Credit Card,30.0,Female,0,5.0,0,2024,3,27,14,Wednesday
TXN-10980,2024-03-27 15:49:05,Financial District,Hot Coffee,Caffè Latte,1,4.75,4.75,Mobile Pay,37.0,Female,0,5.0,0,2024,3,27,15,Wednesday
TXN-10981,2024-03-27 16:36:40,Downtown,Tea & Beverages,Chai Latte,2,4.5,9.0,Credit Card,66.0,Female,0,5.0,0,2024,3,27,16,Wednesday
TXN-10982,2024-03-27 21:22:04,Financial District,Tea & Beverages,Earl Grey,1,3.25,3.25,Credit Card,67.0,Non-Binary,0,2.0,0,2024,3,27,21,Wednesday
TXN-10983,2024-03-28 00:17:16,Financial District,Bakery & Pastry,Blueberry Scone,3,3.75,11.25,Credit Card,52.0,Female,1,4.0,0,2024,3,28,0,Thursday
TXN-10984,2024-03-28 07:08:55,Downtown,Hot Coffee,Cappuccino,1,4.5,4.5,Credit Card,40.0,Male,0,5.0,0,2024,3,28,7,Thursday
TXN-10985,2024-03-28 10:19:34,Airport Terminal,Tea & Beverages,Matcha Latte,1,5.0,5.0,Mobile Pay,59.0,Female,0,5.0,0,2024,3,28,10,Thursday
TXN-10986,2024-03-28 11:29:18,University Campus,Hot Coffee,Cappuccino,1,4.5,4.5,Credit Card,50.0,Female,0,4.0,0,2024,3,28,11,Thursday
TXN-10987,2024-03-28 18:29:14,Suburban Mall,Tea & Beverages,Green Tea,1,3.25,3.25,Mobile Pay,55.0,Female,0,1.0,0,2024,3,28,18,Thursday
TXN-10988,2024-03-28 18:59:13,Financial District,Hot Coffee,Caramel Macchiato,4,5.25,21.0,Credit Card,52.0,Male,1,5.0,0,2024,3,28,18,Thursday
TXN-10989,2024-03-28 19:42:48,Financial District,Hot Coffee,Caffè Latte,1,4.75,4.75,Mobile Pay,68.0,Male,0,4.0,0,2024,3,28,19,Thursday
TXN-10990,2024-03-28 22:27:06,Suburban Mall,Cold Coffee,Iced Americano,1,3.75,3.75,Credit Card,53.0,Female,1,4.0,0,2024,3,28,22,Thursday
TXN-10991,2024-03-28 23:00:00,Financial District,Hot Coffee,Caffè Latte,1,4.75,4.75,Mobile Pay,37.0,Male,0,4.0,0,2024,3,28,23,Thursday
TXN-10992,2024-03-29 02:47:49,Downtown,Cold Coffee,Iced Americano,3,3.75,11.25,Mobile Pay,20.0,Male,0,4.0,0,2024,3,29,2,Friday
TXN-10993,2024-03-29 02:48:07,Financial District,Cold Coffee,Iced Latte,1,5.0,5.0,Credit Card,25.0,Male,1,3.0,0,2024,3,29,2,Friday
TXN-10994,2024-03-29 11:13:23,University Campus,Cold Coffee,Cold Brew,1,4.8,4.8,Cash,57.0,Male,0,4.0,0,2024,3,29,11,Friday
TXN-10995,2024-03-29 14:21:49,Financial District,Cold Coffee,Iced Americano,1,3.75,3.75,Mobile Pay,49.0,Female,0,5.0,0,2024,3,29,14,Friday
TXN-10996,2024-03-29 15:20:26,Downtown,Cold Coffee,Iced Latte,2,5.0,10.0,Credit Card,46.0,Female,1,4.0,0,2024,3,29,15,Friday
TXN-10997,2024-03-29 17:45:05,University Campus,Merchandise,Reusable Travel Mug,1,5.0,5.0,Credit Card,24.0,Male,0,4.0,0,2024,3,29,17,Friday
TXN-10998,2024-03-29 18:03:36,Downtown,Cold Coffee,Iced Americano,1,3.75,3.75,Cash,19.0,Female,0,5.0,0,2024,3,29,18,Friday
TXN-10999,2024-03-29 23:14:01,Downtown,Tea & Beverages,Matcha Latte,1,5.0,5.0,Mobile Pay,38.0,Female,0,4.0,0,2024,3,29,23,Friday
TXN-11000,2024-03-30 00:01:24,Downtown,Cold Coffee,Frappuccino,2,5.5,11.0,Credit Card,23.0,Female,1,4.0,1,2024,3,30,0,Saturday
TXN-11001,2024-03-30 04:18:12,Financial District,Cold Coffee,Iced Americano,1,3.75,3.75,Credit Card,45.0,Male,0,4.0,1,2024,3,30,4,Saturday
TXN-11002,2024-03-30 04:39:18,University Campus,Bakery & Pastry,Butter Croissant,1,3.5,3.5,Mobile Pay,65.0,Female,0,3.0,1,2024,3,30,4,Saturday
TXN-11003,2024-03-30 07:34:28,Financial District,Bakery & Pastry,Chocolate Muffin,1,3.8,3.8,Mobile Pay,59.0,Male,0,3.0,1,2024,3,30,7,Saturday
TXN-11004,2024-03-30 10:21:30,Downtown,Tea & Beverages,Chai Latte,2,4.5,9.0,Mobile Pay,53.0,Female,0,4.0,1,2024,3,30,10,Saturday
TXN-11005,2024-03-30 12:08:28,University Campus,Cold Coffee,Iced Latte,3,5.0,15.0,Credit Card,49.0,Prefer not to say,0,5.0,1,2024,3,30,12,Saturday
TXN-11006,2024-03-30 12:21:42,University Campus,Hot Coffee,Caffè Latte,1,4.75,4.75,Mobile Pay,62.0,Female,0,5.0,1,2024,3,30,12,Saturday
TXN-11007,2024-03-30 14:02:21,University Campus,Cold Coffee,Iced Latte,1,5.0,5.0,Credit Card,59.0,Male,0,2.0,1,2024,3,30,14,Saturday
TXN-11008,2024-03-30 15:07:44,Downtown,Tea & Beverages,Green Tea,1,3.25,3.25,Credit Card,63.0,Male,0,4.0,1,2024,3,30,15,Saturday
TXN-11009,2024-03-30 16:56:15,Financial District,Merchandise,Coffee Beans 250g,1,5.0,5.0,Mobile Pay,26.0,Male,1,1.0,1,2024,3,30,16,Saturday
TXN-11010,2024-03-30 18:46:42,Airport Terminal,Hot Coffee,Cappuccino,1,4.5,4.5,Gift Card,28.0,Female,0,4.0,1,2024,3,30,18,Saturday
TXN-11011,2024-03-31 00:41:24,University Campus,Hot Coffee,Espresso,1,3.0,3.0,Credit Card,40.0,Male,0,3.0,1,2024,3,31,0,Sunday
TXN-11012,2024-03-31 01:55:37,Downtown,Cold Coffee,Iced Americano,1,3.75,3.75,Credit Card,67.0,Female,0,5.0,1,2024,3,31,1,Sunday
TXN-11013,2024-03-31 05:18:54,Downtown,Hot Coffee,Cappuccino,3,4.5,13.5,Mobile Pay,28.0,Female,0,3.0,1,2024,3,31,5,Sunday
TXN-11014,2024-03-31 05:38:44,Financial District,Sandwiches & Wraps,Veggie Wrap,1,6.8,6.8,Mobile Pay,66.0,Male,0,1.0,1,2024,3,31,5,Sunday
TXN-11015,2024-03-31 08:41:53,Airport Terminal,Tea & Beverages,Chai Latte,1,4.5,4.5,Mobile Pay,19.0,Male,1,4.0,1,2024,3,31,8,Sunday
TXN-11016,2024-03-31 11:28:24,Financial District,Bakery & Pastry,Blueberry Scone,1,3.75,3.75,Mobile Pay,20.0,Male,1,3.0,1,2024,3,31,11,Sunday
TXN-11017,2024-03-31 14:18:14,Financial District,Hot Coffee,Americano,1,3.5,3.5,Credit Card,28.0,Male,1,5.0,1,2024,3,31,14,Sunday
TXN-11018,2024-04-01 06:07:59,Downtown,Tea & Beverages,Chai Latte,1,4.5,4.5,Gift Card,67.0,Female,0,5.0,0,2024,4,1,6,Monday
TXN-11019,2024-04-01 07:02:19,Suburban Mall,Cold Coffee,Frappuccino,1,5.5,5.5,Mobile Pay,52.0,Male,1,2.0,0,2024,4,1,7,Monday
TXN-11020,2024-04-01 11:34:29,University Campus,Hot Coffee,Caramel Macchiato,1,5.25,5.25,Cash,32.0,Female,0,4.0,0,2024,4,1,11,Monday
TXN-11021,2024-04-01 11:38:14,Financial District,Hot Coffee,Cappuccino,2,4.5,9.0,Mobile Pay,60.0,Male,1,5.0,0,2024,4,1,11,Monday
TXN-11022,2024-04-01 11:57:57,University Campus,Tea & Beverages,Green Tea,3,3.25,9.75,Cash,28.0,Male,0,5.0,0,2024,4,1,11,Monday
TXN-11023,2024-04-01 14:14:57,Airport Terminal,Tea & Beverages,Green Tea,1,3.25,3.25,Credit Card,48.0,Male,0,5.0,0,2024,4,1,14,Monday
TXN-11024,2024-04-01 15:19:56,Downtown,Tea & Beverages,Matcha Latte,1,5.0,5.0,Credit Card,45.0,Female,0,3.0,0,2024,4,1,15,Monday
TXN-11025,2024-04-02 00:47:12,Financial District,Merchandise,Reusable Travel Mug,1,5.0,5.0,Cash,45.0,Male,1,3.0,0,2024,4,2,0,Tuesday
TXN-11026,2024-04-02 01:37:27,Downtown,Hot Coffee,Americano,1,3.5,3.5,Credit Card,49.0,Female,0,3.0,0,2024,4,2,1,Tuesday
TXN-11027,2024-04-02 05:16:41,University Campus,Hot Coffee,Espresso,1,3.0,3.0,Credit Card,42.0,Female,1,4.0,0,2024,4,2,5,Tuesday
TXN-11028,2024-04-02 05:48:13,Suburban Mall,Cold Coffee,Iced Latte,2,5.0,10.0,Mobile Pay,37.0,Female,1,5.0,0,2024,4,2,5,Tuesday
TXN-11029,2024-04-02 06:16:19,Suburban Mall,Cold Coffee,Iced Americano,4,3.75,15.0,Mobile Pay,45.0,Male,1,3.0,0,2024,4,2,6,Tuesday
TXN-11030,2024-04-02 08:14:10,University Campus,Cold Coffee,Cold Brew,3,4.8,14.4,Credit Card,42.0,Female,1,4.0,0,2024,4,2,8,Tuesday
TXN-11031,2024-04-02 09:37:21,Financial District,Bakery & Pastry,Butter Croissant,1,3.5,3.5,Cash,28.0,Female,1,4.0,0,2024,4,2,9,Tuesday
TXN-11032,2024-04-02 10:13:40,Airport Terminal,Bakery & Pastry,Blueberry Scone,2,3.75,7.5,Mobile Pay,36.0,Female,1,5.0,0,2024,4,2,10,Tuesday
TXN-11033,2024-04-02 10:53:24,Financial District,Tea & Beverages,Earl Grey,2,3.25,6.5,Mobile Pay,45.0,Female,1,1.0,0,2024,4,2,10,Tuesday
TXN-11034,2024-04-02 11:32:20,Downtown,Bakery & Pastry,Chocolate Muffin,1,3.8,3.8,Mobile Pay,18.0,Male,0,3.0,0,2024,4,2,11,Tuesday
TXN-11035,2024-04-02 14:38:02,Suburban Mall,Hot Coffee,Americano,1,3.5,3.5,Credit Card,22.0,Male,0,4.0,0,2024,4,2,14,Tuesday
TXN-11036,2024-04-02 16:16:47,University Campus,Merchandise,Reusable Travel Mug,2,5.0,10.0,Credit Card,27.0,Female,0,2.0,0,2024,4,2,16,Tuesday
TXN-11037,2024-04-03 01:36:19,Financial District,Hot Coffee,Americano,1,3.5,3.5,Credit Card,59.0,Male,1,4.0,0,2024,4,3,1,Wednesday
TXN-11038,2024-04-03 03:20:52,University Campus,Cold Coffee,Iced Latte,1,5.0,5.0,Mobile Pay,63.0,Male,0,4.0,0,2024,4,3,3,Wednesday
TXN-11039,2024-04-03 07:07:13,Airport Terminal,Cold Coffee,Iced Latte,1,5.0,5.0,Mobile Pay,51.0,Male,0,5.0,0,2024,4,3,7,Wednesday
TXN-11040,2024-04-03 09:55:24,Downtown,Hot Coffee,Caramel Macchiato,1,5.25,5.25,Mobile Pay,53.0,Male,1,4.0,0,2024,4,3,9,Wednesday
TXN-11041,2024-04-03 10:37:41,Airport Terminal,Cold Coffee,Iced Americano,1,3.75,3.75,Mobile Pay,19.0,Female,0,4.0,0,2024,4,3,10,Wednesday
TXN-11042,2024-04-03 13:18:43,Downtown,Hot Coffee,Caffè Latte,3,4.75,14.25,Mobile Pay,35.0,Male,0,5.0,0,2024,4,3,13,Wednesday
TXN-11043,2024-04-03 19:06:50,Downtown,Sandwiches & Wraps,Avocado Toast,1,8.25,8.25,Mobile Pay,30.0,Female,0,5.0,0,2024,4,3,19,Wednesday
TXN-11044,2024-04-03 19:19:49,Downtown,Hot Coffee,Caffè Latte,1,4.75,4.75,Credit Card,68.0,Female,0,4.0,0,2024,4,3,19,Wednesday
TXN-11045,2024-04-03 19:50:09,University Campus,Bakery & Pastry,Chocolate Muffin,1,3.8,3.8,Credit Card,22.0,Male,0,4.0,0,2024,4,3,19,Wednesday
TXN-11046,2024-04-03 21:21:14,Suburban Mall,Merchandise,Reusable Travel Mug,1,5.0,5.0,Cash,37.0,Male,0,4.0,0,2024,4,3,21,Wednesday
TXN-11047,2024-04-04 00:04:09,Downtown,Hot Coffee,Cappuccino,1,4.5,4.5,Credit Card,19.0,Female,1,4.0,0,2024,4,4,0,Thursday
TXN-11048,2024-04-04 13:35:28,Financial District,Cold Coffee,Iced Americano,1,3.75,3.75,Credit Card,28.0,Female,1,5.0,0,2024,4,4,13,Thursday
TXN-11049,2024-04-04 13:52:28,Suburban Mall,Hot Coffee,Cappuccino,1,4.5,4.5,Mobile Pay,47.0,Male,0,5.0,0,2024,4,4,13,Thursday
TXN-11050,2024-04-04 20:36:50,Downtown,Cold Coffee,Iced Americano,1,3.75,3.75,Credit Card,49.0,Male,1,4.0,0,2024,4,4,20,Thursday
TXN-11051,2024-04-04 22:33:07,University Campus,Bakery & Pastry,Almond Croissant,1,4.25,4.25,Cash,49.0,Male,1,2.0,0,2024,4,4,22,Thursday
TXN-11052,2024-04-04 22:58:18,University Campus,Bakery & Pastry,Blueberry Scone,1,3.75,3.75,Credit Card,67.0,Female,1,2.0,0,2024,4,4,22,Thursday
TXN-11053,2024-04-05 02:35:16,Financial District,Hot Coffee,Americano,1,3.5,3.5,Credit Card,55.0,Male,0,3.0,0,2024,4,5,2,Friday
TXN-11054,2024-04-05 07:24:39,Airport Terminal,Bakery & Pastry,Chocolate Muffin,1,3.8,3.8,Credit Card,45.0,Female,1,3.0,0,2024,4,5,7,Friday
TXN-11055,2024-04-05 09:38:00,Financial District,Hot Coffee,Americano,4,3.5,14.0,Mobile Pay,27.0,Female,1,4.0,0,2024,4,5,9,Friday
TXN-11056,2024-04-05 11:02:32,Airport Terminal,Hot Coffee,Espresso,1,3.0,3.0,Credit Card,43.0,Female,0,3.0,0,2024,4,5,11,Friday
TXN-11057,2024-04-05 18:00:41,Suburban Mall,Bakery & Pastry,Almond Croissant,1,4.25,4.25,Mobile Pay,34.0,Male,0,4.0,0,2024,4,5,18,Friday
TXN-11058,2024-04-05 18:01:14,Suburban Mall,Hot Coffee,Cappuccino,1,4.5,4.5,Cash,39.0,Male,1,3.0,0,2024,4,5,18,Friday
TXN-11059,2024-04-05 23:18:43,Downtown,Hot Coffee,Americano,1,3.5,3.5,Cash,60.0,Male,0,4.0,0,2024,4,5,23,Friday
TXN-11060,2024-04-06 03:21:01,University Campus,Sandwiches & Wraps,Turkey & Cheese Sandwich,4,7.5,30.0,Credit Card,36.0,Male,0,4.0,1,2024,4,6,3,Saturday
TXN-11061,2024-04-06 05:49:50,Financial District,Hot Coffee,Caramel Macchiato,1,5.25,5.25,Credit Card,34.0,Female,0,5.0,1,2024,4,6,5,Saturday
TXN-11062,2024-04-06 08:08:55,Downtown,Cold Coffee,Iced Americano,1,3.75,3.75,Mobile Pay,41.0,Female,1,4.0,1,2024,4,6,8,Saturday
TXN-11063,2024-04-06 15:47:25,Downtown,Hot Coffee,Espresso,1,3.0,3.0,Cash,53.0,Female,0,4.0,1,2024,4,6,15,Saturday
TXN-11064,2024-04-06 17:39:16,Suburban Mall,Hot Coffee,Caramel Macchiato,1,5.25,5.25,Gift Card,49.0,Male,0,4.0,1,2024,4,6,17,Saturday
TXN-11065,2024-04-06 20:44:26,Financial District,Hot Coffee,Cappuccino,2,4.5,9.0,Credit Card,63.0,Male,1,4.0,1,2024,4,6,20,Saturday
TXN-11066,2024-04-06 20:54:49,Suburban Mall,Bakery & Pastry,Almond Croissant,1,4.25,4.25,Mobile Pay,69.0,Prefer not to say,1,4.0,1,2024,4,6,20,Saturday
TXN-11067,2024-04-06 21:04:22,University Campus,Hot Coffee,Caffè Latte,1,4.75,4.75,Credit Card,53.0,Male,1,3.0,1,2024,4,6,21,Saturday
TXN-11068,2024-04-06 22:35:41,Downtown,Bakery & Pastry,Chocolate Muffin,1,3.8,3.8,Credit Card,45.0,Male,0,4.0,1,2024,4,6,22,Saturday
TXN-11069,2024-04-06 22:47:10,Suburban Mall,Cold Coffee,Iced Americano,1,3.75,3.75,Credit Card,31.0,Male,1,4.0,1,2024,4,6,22,Saturday
TXN-11070,2024-04-07 01:29:40,Downtown,Bakery & Pastry,Blueberry Scone,2,3.75,7.5,Credit Card,53.0,Male,0,4.0,1,2024,4,7,1,Sunday
TXN-11071,2024-04-07 02:16:52,University Campus,Merchandise,Coffee Beans 250g,1,5.0,5.0,Credit Card,23.0,Male,1,4.0,1,2024,4,7,2,Sunday
TXN-11072,2024-04-07 04:47:23,University Campus,Hot Coffee,Americano,1,3.5,3.5,Credit Card,26.0,Male,0,5.0,1,2024,4,7,4,Sunday
TXN-11073,2024-04-07 07:40:24,Financial District,Cold Coffee,Frappuccino,1,5.5,5.5,Mobile Pay,38.0,Male,0,4.0,1,2024,4,7,7,Sunday
TXN-11074,2024-04-07 08:37:35,Suburban Mall,Bakery & Pastry,Almond Croissant,1,4.25,4.25,Credit Card,29.0,Male,1,3.0,1,2024,4,7,8,Sunday
TXN-11075,2024-04-07 08:38:03,Financial District,Hot Coffee,Cappuccino,1,4.5,4.5,Mobile Pay,47.0,Female,0,4.0,1,2024,4,7,8,Sunday
TXN-11076,2024-04-07 09:36:38,Financial District,Tea & Beverages,Earl Grey,1,3.25,3.25,Credit Card,48.0,Female,1,4.0,1,2024,4,7,9,Sunday
TXN-11077,2024-04-07 09:52:00,University Campus,Hot Coffee,Caramel Macchiato,1,5.25,5.25,Credit Card,57.0,Female,1,3.0,1,2024,4,7,9,Sunday
TXN-11078,2024-04-07 16:23:54,Financial District,Bakery & Pastry,Chocolate Muffin,1,3.8,3.8,Credit Card,21.0,Female,0,4.0,1,2024,4,7,16,Sunday
TXN-11079,2024-04-07 16:45:36,Financial District,Tea & Beverages,Matcha Latte,1,5.0,5.0,Credit Card,48.0,Male,1,5.0,1,2024,4,7,16,Sunday
TXN-11080,2024-04-07 20:29:21,Financial District,Tea & Beverages,Chai Latte,4,4.5,18.0,Mobile Pay,44.0,Female,0,4.0,1,2024,4,7,20,Sunday
TXN-11081,2024-04-07 23:18:05,University Campus,Cold Coffee,Iced Latte,1,5.0,5.0,Credit Card,42.0,Female,1,4.0,1,2024,4,7,23,Sunday
TXN-11082,2024-04-08 00:44:32,Financial District,Bakery & Pastry,Chocolate Muffin,1,3.8,3.8,Credit Card,22.0,Female,1,3.0,0,2024,4,8,0,Monday
TXN-11083,2024-04-08 02:36:03,Downtown,Cold Coffee,Cold Brew,1,4.8,4.8,Credit Card,23.0,Male,0,4.0,0,2024,4,8,2,Monday
TXN-11084,2024-04-08 03:41:13,Suburban Mall,Sandwiches & Wraps,Turkey & Cheese Sandwich,1,7.5,7.5,Mobile Pay,43.0,Female,0,1.0,0,2024,4,8,3,Monday
TXN-11085,2024-04-08 09:30:24,University Campus,Sandwiches & Wraps,Avocado Toast,1,8.25,8.25,Mobile Pay,68.0,Female,1,5.0,0,2024,4,8,9,Monday
TXN-11086,2024-04-08 10:11:42,Downtown,Cold Coffee,Cold Brew,2,4.8,9.6,Credit Card,44.0,Female,0,4.0,0,2024,4,8,10,Monday
TXN-11087,2024-04-08 10:53:24,Downtown,Tea & Beverages,Chai Latte,1,4.5,4.5,Credit Card,25.0,Female,1,5.0,0,2024,4,8,10,Monday
TXN-11088,2024-04-08 12:10:10,Downtown,Cold Coffee,Iced Americano,1,3.75,3.75,Credit Card,26.0,Male,0,3.0,0,2024,4,8,12,Monday
TXN-11089,2024-04-08 12:10:17,Financial District,Tea & Beverages,Earl Grey,1,3.25,3.25,Mobile Pay,32.0,Female,1,5.0,0,2024,4,8,12,Monday
TXN-11090,2024-04-08 13:08:13,Financial District,Bakery & Pastry,Butter Croissant,1,3.5,3.5,Credit Card,53.0,Male,1,5.0,0,2024,4,8,13,Monday
TXN-11091,2024-04-08 13:11:56,Suburban Mall,Cold Coffee,Iced Latte,1,5.0,5.0,Mobile Pay,58.0,Male,0,5.0,0,2024,4,8,13,Monday
TXN-11092,2024-04-08 13:49:59,Suburban Mall,Cold Coffee,Iced Latte,2,5.0,10.0,Mobile Pay,24.0,Non-Binary,1,5.0,0,2024,4,8,13,Monday
TXN-11093,2024-04-08 14:39:41,Suburban Mall,Cold Coffee,Cold Brew,1,4.8,4.8,Cash,49.0,Female,1,3.0,0,2024,4,8,14,Monday
TXN-11094,2024-04-08 15:43:58,Financial District,Tea & Beverages,Chai Latte,1,4.5,4.5,Mobile Pay,25.0,Female,1,4.0,0,2024,4,8,15,Monday
TXN-11095,2024-04-08 16:13:51,University Campus,Tea & Beverages,Green Tea,1,3.25,3.25,Mobile Pay,64.0,Female,0,4.0,0,2024,4,8,16,Monday
TXN-11096,2024-04-08 19:12:06,Financial District,Sandwiches & Wraps,Avocado Toast,1,8.25,8.25,Credit Card,68.0,Female,0,4.0,0,2024,4,8,19,Monday
TXN-11097,2024-04-08 23:31:21,Airport Terminal,Tea & Beverages,Earl Grey,1,3.25,3.25,Cash,32.0,Male,0,5.0,0,2024,4,8,23,Monday
TXN-11098,2024-04-09 06:31:04,Suburban Mall,Tea & Beverages,Earl Grey,1,3.25,3.25,Mobile Pay,54.0,Female,0,3.0,0,2024,4,9,6,Tuesday
TXN-11099,2024-04-09 08:49:37,Downtown,Sandwiches & Wraps,Turkey & Cheese Sandwich,1,7.5,7.5,Credit Card,36.0,Female,0,3.0,0,2024,4,9,8,Tuesday
TXN-11100,2024-04-09 11:00:23,Suburban Mall,Hot Coffee,Caffè Latte,1,4.75,4.75,Mobile Pay,56.0,Male,0,4.0,0,2024,4,9,11,Tuesday
TXN-11101,2024-04-09 16:04:34,Financial District,Tea & Beverages,Chai Latte,1,4.5,4.5,Credit Card,23.0,Male,1,5.0,0,2024,4,9,16,Tuesday
TXN-11102,2024-04-09 23:51:23,Suburban Mall,Tea & Beverages,Earl Grey,1,3.25,3.25,Mobile Pay,36.0,Female,0,5.0,0,2024,4,9,23,Tuesday
TXN-11103,2024-04-10 00:00:59,Downtown,Cold Coffee,Frappuccino,1,5.5,5.5,Mobile Pay,45.0,Female,1,4.0,0,2024,4,10,0,Wednesday
TXN-11104,2024-04-10 03:33:51,Downtown,Cold Coffee,Frappuccino,1,5.5,5.5,Credit Card,34.0,Female,1,4.0,0,2024,4,10,3,Wednesday
